date,DB Carry Index,DB Valuation Index,DB Momentum Index,S&P 500 Index,SPX Volatility Index,MSCI EAFE Index,JP US Aggregate Bond Index,Doppio Systematic Currency
04/12/2009,496.53,497.66711,371.7478,1820.11,21.25,1600.7,478.403,17276.77
07/12/2009,494.1,500.18579,369.94229,1815.7,22.1,1594.5,478.626,17333.31
08/12/2009,489.46,502.8992,366.74399,1797.31,23.69,1574.09,479.07,17263.08
09/12/2009,489.73,501.7124,367.57349,1804.1,22.66,1560.1,479.418,17176.13
10/12/2009,496.26,506.1225,371.99539,1814.81,22.32,1563.64,477.988,17269.16
11/12/2009,497.22,506.67859,371.96091,1821.8,21.59,1563.32,475.389,17297.29
14/12/2009,495.66,506.8992,370.87701,1834.55,21.15,1577.69,476.894,17306.45
15/12/2009,496.39,509.63779,370.5495,1824.37,21.49,1565.94,473.842,17312.5
16/12/2009,495.52,508.0647,369.2637,1826.45,20.54,1584.86,475.015,17234.92
17/12/2009,490.8,511.76721,366.47391,1804.96,22.51,1548.96,472.939,17210.66
18/12/2009,490.74,510.3999,366.8028,1815.5,21.68,1535.58,471.453,17188.65
21/12/2009,490.46,508.8952,367.035,1834.59,20.49,1550.08,470.28,17164.18
22/12/2009,488.74,509.49149,366.16211,1841.17,19.54,1553.72,467.629,17200.98
23/12/2009,490.15,505.48779,368.13989,1845.8,19.71,1567.79,468.822,17180.48
24/12/2009,490.98,505.42841,369.1416,1855.5,19.47,1574.59,468.242,17211.15
25/12/2009,490.98,505.42841,369.1416,1855.5,19.47,1572.84,468.208,17137.17
28/12/2009,490.98,505.42841,369.1416,1857.89,19.93,1583.98,468.455,17213.91
29/12/2009,497.75,504.20169,374.689,1855.61,20.01,1591.62,468.267,17352.02
30/12/2009,499.15,507.12579,374.32959,1856.14,19.96,1573.17,466.588,17319.71
31/12/2009,502.66,507.4278,376.74701,1837.5,21.68,1580.77,466.65,17438.54
01/01/2010,502.66,507.43219,376.75021,1837.5,21.68,1580.77,466.65,17430.74
04/01/2010,506.6,503.17389,380.668,1867.06,20.04,1610.99,468.874,17477.27
05/01/2010,506.81,504.2135,381.0929,1872.9,19.35,1615.85,470.155,17350.42
06/01/2010,508.34,503.04749,382.70859,1874.73,19.16,1615.26,468.476,17469.77
07/01/2010,509.87,503.88129,384.03299,1882.34,19.06,1608.36,467.392,17495.59
08/01/2010,509.44,504.1431,383.5571,1887.77,18.13,1617.66,468.013,17472.06
11/01/2010,511.61,500.40189,385.5784,1891.06,17.55,1640.24,472.029,17392.24
12/01/2010,508.52,501.035,383.1235,1873.32,18.25,1636.12,473.832,17261.18
13/01/2010,508.25,502.58401,381.82971,1889.1,17.85,1628.13,472.777,17392.19
14/01/2010,510.78,504.11569,382.97989,1893.72,17.63,1642.2,472.991,17400.88
15/01/2010,507.28,505.11731,380.29199,1873.3,17.91,1626.76,472.914,17405.55
18/01/2010,508.81,504.68069,380.97781,1873.3,17.91,1632.92,473.311,17442.16
19/01/2010,508.93,508.74249,380.87119,1896.72,17.58,1627.57,471.325,17430.49
20/01/2010,502.34,510.01151,376.077,1876.9,18.68,1593.99,469.716,17243.36
21/01/2010,499.67,509.67261,374.37799,1841.39,22.27,1576.31,469.426,17325.76
22/01/2010,495.54,507.63339,371.42371,1800.61,27.31,1565.9,471.042,17326.57
25/01/2010,495.92,509.155,371.4205,1808.93,25.41,1556.99,471.152,17355.46
26/01/2010,491.66,510.9754,368.1908,1801.34,24.55,1548.17,470.865,17346.41
27/01/2010,491.28,511.68219,368.08881,1810.21,23.14,1532.07,470.529,17285.37
28/01/2010,492.54,514.07568,369.07401,1788.97,23.73,1517.2,468.841,17256.62
29/01/2010,491.94,512.39642,369.02951,1771.4,24.62,1510.61,468.042,17263.33
01/02/2010,492.57,510.5477,368.8942,1796.67,22.59,1513.57,467.623,17346.52
02/02/2010,493.72,509.78729,369.59509,1819.99,21.48,1536.12,468.89,17408.02
03/02/2010,493.77,510.34,369.68661,1810.64,21.6,1527.8,467.313,17404.66
04/02/2010,485.13,510.40771,363.8252,1754.3,26.08,1488.6,466.871,17643.43
05/02/2010,481.83,512.74933,361.18201,1759.38,26.11,1451.53,467.191,17770.32
08/02/2010,482.96,510.21881,362.25439,1744.37,26.51,1458,467.133,17676.21
09/02/2010,484.46,508.2356,363.2984,1767.18,26,1461.46,467.191,17559.24
10/02/2010,486.12,507.4848,364.58771,1763.69,25.4,1464.88,466.027,17569.75
11/02/2010,490.14,510.46411,367.55209,1781.01,23.96,1465.46,465.105,17611.64
12/02/2010,490.44,508.60229,367.54269,1776.5,22.73,1465.74,465.233,17583.26
15/02/2010,491.79,509.00449,368.79651,1776.5,22.73,1465.23,465.006,17602.53
16/02/2010,496.26,507.75781,371.7868,1808.72,22.25,1484.76,466.255,17481.35
17/02/2010,498.67,507.9993,373.03299,1816.7,21.72,1502.9,464.984,17453.88
18/02/2010,498.17,509.34641,374.43439,1828.81,20.63,1505.76,463.861,17480.61
19/02/2010,495.53,509.79999,373.45749,1833.09,20.02,1490.05,461.218,17553.34
22/02/2010,497.74,507.16599,373.90271,1831.21,19.94,1507.97,463.234,17542.27
23/02/2010,494.64,506.41599,370.7706,1809.05,21.37,1497.78,465.186,17504.99
24/02/2010,492.54,503.55991,368.80341,1826.99,20.27,1496.88,466.24,17490.3
25/02/2010,486.91,503.4425,364.26831,1823.64,20.1,1473.84,466.458,17577.18
26/02/2010,491.68,500.34869,367.64911,1826.27,19.5,1497.34,468.717,17560.56
01/03/2010,493.61,503.6181,371.60431,1844.87,19.26,1498.76,466.14,17737.35
02/03/2010,492.69,500.6214,372.1376,1849.17,19.06,1516.31,467.718,17835.51
03/03/2010,491.67,496.883,370.56281,1850.24,18.83,1537.86,469.814,17822.8
04/03/2010,490.34,497.29691,369.91931,1857.2,18.72,1527.84,468.785,17826.6
05/03/2010,497.55,498.5629,375.36731,1883.28,17.42,1544.99,466.997,17641.29
08/03/2010,498.78,498.20929,376.02921,1883.29,17.79,1557.44,467.487,17675.67
09/03/2010,497.73,500.16299,376.0116,1886.6,17.92,1553.36,467.671,17732.19
10/03/2010,502.75,498.53571,379.24451,1895.38,18.57,1562.32,467.77,17793.5
11/03/2010,499.61,496.345,375.98331,1903.68,18.06,1563.33,467.722,17740.16
12/03/2010,500.18,495.22379,377.6601,1903.29,17.58,1574.25,468.932,17708.22
15/03/2010,497.93,496.82291,376.74399,1904.19,18,1559.59,468.007,17730.46
16/03/2010,500.43,497.0239,377.46951,1919.02,17.69,1577.63,470.101,17683.35
17/03/2010,504.06,498.4426,380.65131,1930.22,16.91,1592.68,470.469,17653.35
18/03/2010,502.57,500.85339,381.83011,1929.63,16.62,1578.6,468.303,17719.12
19/03/2010,500.45,497.9794,380.85489,1919.8,16.97,1572.09,467.125,17768
22/03/2010,496.37,498.9921,379.14691,1929.64,16.87,1571.3,468.063,17717.38
23/03/2010,497.96,497.7886,379.77289,1943.7,16.35,1578.99,468.234,17690.14
24/03/2010,497.65,501.33899,379.8541,1933.04,17.55,1560.54,463.342,17673.95
25/03/2010,500.36,503.0065,382.57401,1929.75,18.4,1567.06,461.841,17670.29
26/03/2010,497.67,502.35999,378.5192,1931.18,17.77,1572.26,462.822,17530.96
29/03/2010,502.51,500.4433,381.28311,1942.51,17.59,1580.52,463.822,17673.59
30/03/2010,504.12,502.00601,382.6424,1942.81,17.13,1581.38,463.219,17685.55
31/03/2010,504.1,499.09579,380.45419,1936.48,17.59,1584.28,464.736,17565.45
01/04/2010,504.49,497.83951,380.3678,1950.91,17.47,1602.65,464.709,17568.79
02/04/2010,504.49,497.84259,380.37009,1950.91,17.47,1604.42,464.499,17626.67
05/04/2010,504.5,497.8519,380.37729,1966.44,17.02,1602.13,462.848,17629.06
06/04/2010,504.5,500.1127,385.228,1969.76,16.23,1601.25,461.404,17672.95
07/04/2010,507.9,501.62979,387.14182,1959.04,16.62,1598.85,462.32,17714.11
08/04/2010,506.69,501.01971,386.05811,1965.72,16.48,1587.86,462.966,17670.1
09/04/2010,511.04,501.9679,387.41641,1978.86,16.14,1609.68,463.766,17645.32
12/04/2010,509.38,499.54941,384.3381,1982.4,15.58,1624.04,466.278,17608.91
13/04/2010,507.44,499.3436,382.98019,1983.91,16.2,1614.73,466.345,17557.99
14/04/2010,510.42,498.3143,385.05209,2006.06,15.59,1630.33,466.842,17590.83
15/04/2010,510.28,498.754,385.50391,2007.74,15.89,1636.19,466.726,17570.72
16/04/2010,507.05,500.08191,383.7457,1975.36,18.36,1612.57,467.582,17443.8
19/04/2010,504.71,501.064,382.5947,1984.32,17.34,1591.93,466.676,17450.01
20/04/2010,509.96,499.99069,386.18381,2000.33,15.73,1604.62,465.895,17527.28
21/04/2010,509.96,500.99951,386.2218,1998.31,16.32,1598.57,465.627,17479.95
22/04/2010,509.67,503.72391,386.91891,2002.93,16.47,1575.1,464.194,17513.55
23/04/2010,512.33,503.4595,386.20651,2017.19,16.62,1580.98,463.391,17394.7
26/04/2010,516.09,505.4227,388.14081,2008.55,17.47,1597.1,463.192,17462.2
27/04/2010,513.99,504.21851,387.8407,1961.6,22.81,1565.8,464.442,17522.75
28/04/2010,512.97,505.9137,388.60269,1974.63,21.08,1533.25,461.765,17638.31
29/04/2010,516.97,505.5528,390.58621,2000.34,18.44,1548.39,463.147,17581.59
30/04/2010,518.51,505.82861,390.4024,1967.05,22.05,1551.03,464.772,17639.07
03/05/2010,518.51,505.83859,390.4101,1992.87,20.19,1540.18,462.498,17666.97
04/05/2010,518.51,511.69312,388.7583,1945.37,23.84,1496.85,461.453,17671.79
05/05/2010,512.56,515.13342,388.75961,1933.25,24.91,1472.87,459.958,17787.85
06/05/2010,505.93,516.56512,389.5849,1870.95,32.8,1435.69,459.367,18243.67
07/05/2010,494.21,519.14648,387.33221,1842.32,40.95,1391.29,458.931,18335.24
10/05/2010,507.46,517.19049,389.8125,1923.39,28.84,1469.54,460.677,18438.86
11/05/2010,503.98,516.71289,391.86911,1917.25,28.32,1448.75,459.521,18416.19
12/05/2010,505.14,515.09418,392.3754,1944.25,25.52,1460.63,459.325,18451.29
13/05/2010,505.48,513.90668,395.70221,1920.76,26.68,1465.13,458.924,18473.59
14/05/2010,502.79,516.9527,394.82999,1884.67,31.24,1417.82,458.75,18505.42
17/05/2010,498.29,516.56403,392.34521,1887.11,30.84,1396.61,456.78,18570.29
18/05/2010,496.82,517.7594,391.32031,1860.65,33.55,1408.22,458.199,18520.32
19/05/2010,481.11,523.9621,382.53729,1851.28,35.32,1374.39,458.504,18824.26
20/05/2010,468.66,529.56458,375.74881,1779.3,45.79,1351.69,460.798,19365.17
21/05/2010,474.21,529.84442,375.6922,1806.05,40.1,1354.83,463.616,19438.82
24/05/2010,476.37,529.38031,379.15189,1782.77,38.32,1346.9,460.709,19398.52
25/05/2010,467.06,533.88391,375.0415,1783.4,34.61,1305.12,459.979,19483.87
26/05/2010,475.36,529.2926,380.10379,1773.65,35.02,1324.11,458.754,19443.68
27/05/2010,481.79,529.1532,384.0965,1832.61,29.68,1359.55,457.716,19221.86
28/05/2010,482.65,526.80151,383.96161,1809.98,32.07,1367.03,459.07,19225.74
31/05/2010,482.66,526.81201,383.96921,1809.98,32.07,1363.93,458.393,19274.63
01/06/2010,483.31,530.97968,382.50439,1778.99,35.54,1364.46,458.575,19337.4
02/06/2010,481.29,532.0824,382.8869,1825.25,30.17,1349.3,456.28,19386.48
03/06/2010,485.36,529.61499,384.95749,1832.72,29.46,1374.52,455.861,19345.69
04/06/2010,478.36,533.33228,383.27979,1769.72,35.48,1345.97,455.886,19573.62
07/06/2010,468.88,536.40479,379.3457,1745.87,36.57,1315.11,454.625,19725.55
08/06/2010,466.82,532.79761,379.83539,1765.29,33.7,1310.97,455.385,19598.75
09/06/2010,475.55,530.13647,382.729,1754.91,33.73,1331.67,456.717,19641.3
10/06/2010,482.12,529.57892,386.52109,1806.69,30.57,1354.77,456.683,19549.95
11/06/2010,485.7,529.10571,389.0993,1815.26,28.79,1362.6,457.283,19438.18
14/06/2010,492.09,527.2373,389.79651,1812.02,28.58,1393.31,458.694,19469.62
15/06/2010,488.79,527.51721,387.7561,1854.61,25.87,1402.96,459.06,19535.53
16/06/2010,489.19,527.61322,387.8324,1853.62,25.92,1411.2,459.369,19510.44
17/06/2010,487.06,525.0896,386.78021,1856.25,25.05,1414.82,461.191,19433.65
18/06/2010,489.85,522.71973,387.7103,1858.7,23.95,1419.16,461.496,19363.52
21/06/2010,493.82,520.56848,388.93539,1851.55,24.88,1439.11,461.354,19311.95
22/06/2010,488.8,521.83221,389.87079,1822.05,27.05,1423.54,461.628,19467.04
23/06/2010,486.2,526.07642,388.09149,1816.65,26.91,1405.14,461.863,19614.7
24/06/2010,482.33,527.10437,385.8761,1786.13,29.74,1395.48,463.746,19673.74
25/06/2010,481.57,525.70789,386.0881,1791.24,28.53,1382.04,463.497,19628.12
28/06/2010,483.25,521.88641,384.09479,1787.94,29,1394.33,464.857,19666.72
29/06/2010,472.82,525.66162,382.7182,1732.55,34.13,1351.41,464.218,19783.9
30/06/2010,469,526.48578,379.49899,1715.23,34.54,1348.11,465.217,19705.65
01/07/2010,462.43,529.95221,375.74191,1709.77,32.86,1337.85,469.371,19762.89
02/07/2010,468.82,529.42719,374.2037,1701.86,30.12,1347.38,470.259,19902.85
05/07/2010,465.79,529.07483,374.01569,1701.86,30.12,1340.91,469.66,19835.79
06/07/2010,471.58,525.47162,375.48389,1710.97,29.65,1380.27,471.673,19868.61
07/07/2010,471.12,524.9444,375.88611,1765.42,26.84,1389.39,471.208,19766.8
08/07/2010,478.66,520.32538,376.2489,1782.1,25.71,1410.4,470.44,19790.01
09/07/2010,479.69,520.1413,379.2955,1794.94,24.98,1414.96,469.914,19734.06
12/07/2010,481.46,519.74213,380.6658,1796.3,24.43,1414.56,469.909,19731.32
13/07/2010,483.1,517.55688,380.0054,1824.07,24.56,1438.61,470.803,19722.02
14/07/2010,487.27,517.5459,379.0575,1823.82,24.89,1451.46,471.454,19750.27
15/07/2010,483.67,518.83868,375.56091,1826,25.14,1449.4,475.206,19754.1
16/07/2010,478.92,522.30481,374.57779,1773.43,26.25,1432.15,477.342,19722.02
19/07/2010,475.45,524.39948,373.72641,1784.06,25.97,1422.18,476.562,19694.68
20/07/2010,478.24,521.48102,376.54089,1804.48,23.93,1415.32,475.911,19725.95
